Origin County,Destination County,Origin MPO,Destination MPO,Commodity Group,Trade Type,Mode,Year,Tons,Value,ObjectId,Tons (millions)
53021,53077,BFCG,YVCOG,Forestry Products,3,1,2040,1.3987520154912E-05,0.000235051014976751,578823,1.3987520154912E-08
53021,53077,BFCG,YVCOG,High-Tech Manufacturing,1,5,2050,0.241825794268154,7.57400463186557,579028,0.000241825794268154
53021,53077,BFCG,YVCOG,Last-Mile Delivery,3,2,2040,8.05611112475318E-05,1.787732524875E-05,1268531,8.05611112475318E-08
53021,53077,BFCG,YVCOG,Transportation Equipment,1,5,2020,0.0068126673046647,0.372171043193869,579310,6.8126673046647E-06
53021,53077,BFCG,YVCOG,Transportation Equipment,2,5,2017,0.0163025039799118,0.12478027569154,579321,1.63025039799118E-05
53021,54,BFCG,54,High-Tech Manufacturing,2,5,2050,0.00401488170608546,0.0633643510331456,579413,4.01488170608546E-06
53021,55,BFCG,55,Agriculture & Seafood,1,1,2030,1.67871663871409,2.03096659665188,579395,0.00167871663871409
53021,55,BFCG,55,Industrial Manufacturing,1,5,2017,0.0175559445302829,0.107782047991795,579223,1.75559445302829E-05
53021,55,BFCG,55,Last-Mile Delivery,1,1,2017,0.132226135631591,0.792569864594501,579236,0.000132226135631591
53021,56,BFCG,56,Forestry Products,2,5,2030,0.00233971842245017,0.00500102246943228,579787,2.33971842245017E-06
53021,5,BFCG,05,High-Tech Manufacturing,2,5,2017,0.00375599374657958,0.0733698805683471,557228,3.75599374657958E-06
53021,6,BFCG,06,Agriculture & Seafood,2,5,2040,0.060724907187644,0.262660724439142,557386,6.0724907187644E-05
53021,6,BFCG,06,Construction,2,5,2022,0.022157043964136,0.00251632979794343,557367,2.2157043964136E-05
53021,6,BFCG,06,Construction,3,1,2022,1.86418440059536E-05,2.24978602411366E-06,557425,1.86418440059536E-08
53021,6,BFCG,06,Forestry Products,2,5,2020,0.0485292461820958,0.0713406672554583,557751,4.85292461820958E-05
53021,8,BFCG,08,Transportation Equipment,1,1,2017,0.0111235045206426,0.0861239681493531,558068,1.11235045206426E-05
53021,9,BFCG,09,Clothing and Misc. Manufacturing,2,5,2030,0.00177684330336569,0.0126121830784823,558307,1.77684330336569E-06
53021,9,BFCG,09,Forestry Products,2,5,2022,5.73830288863126E-05,0.000127576336392505,558348,5.73830288863126E-08
53021,9,BFCG,09,Industrial Manufacturing,1,5,2030,3.2091613986754E-05,0.00683069371776085,558191,3.2091613986754E-08
53021,9,BFCG,09,Transportation Equipment,1,1,2050,0.000151386288323185,0.000804301280159173,558272,1.51386288323185E-07
53023,10,PaRTPO,10,Clothing and Misc. Manufacturing,1,1,2017,0.000114990852423613,0.000563094109536301,581129,1.14990852423613E-07
53023,11,PaRTPO,11,Agriculture & Seafood,3,2,2022,0,0,1267474,0
53023,11,PaRTPO,11,Agriculture & Seafood,3,4,2020,4.59859990413649E-08,2.78981727517613E-07,581026,4.59859990413649E-11
53023,11,PaRTPO,11,Clothing and Misc. Manufacturing,3,4,2022,1.65916147281244E-06,0.000399604372930863,581152,1.65916147281244E-09
53023,12,PaRTPO,12,Agriculture & Seafood,3,5,2022,0.000427683081616635,0.000995041746027126,581004,4.27683081616635E-07
53023,13,PaRTPO,13,Food Manufacturing,3,2,2022,0,0,1267600,0
53023,13,PaRTPO,13,Industrial Manufacturing,3,2,2050,0,0,1267136,0
53023,13,PaRTPO,13,Last-Mile Delivery,1,5,2030,0.00676275204677567,1.00000112931959,581367,6.76275204677567E-06
53023,15,PaRTPO,15,Agriculture & Seafood,1,5,2020,0,0,581537,0
53023,17,PaRTPO,17,Industrial Manufacturing,1,1,2022,0.0939764320755968,1.74182272624137,582335,9.39764320755968E-05
53023,17,PaRTPO,17,Industrial Manufacturing,3,2,2030,0,0,1267717,0
53023,17,PaRTPO,17,Transportation Equipment,3,4,2020,2.28376603627566E-07,6.05806900730198E-05,582136,2.28376603627566E-10
53023,18,PaRTPO,18,Forestry Products,2,2,2050,0,0,1267737,0
53023,18,PaRTPO,18,High-Tech Manufacturing,3,4,2022,2.91283557096735E-08,2.34461907487912E-06,582199,2.91283557096735E-11
53023,1,PaRTPO,01,Clothing and Misc. Manufacturing,1,5,2030,4.00475226634223E-05,0.0525284724318693,579696,4.00475226634223E-08
53023,1,PaRTPO,01,Last-Mile Delivery,1,1,2020,0.0128589800172901,0.0974186688247895,579933,1.28589800172901E-05
53023,20,PaRTPO,20,High-Tech Manufacturing,1,4,2020,1.40587310189322E-07,1.77381353329989E-07,582356,1.40587310189322E-10
53023,21,PaRTPO,21,Clothing and Misc. Manufacturing,3,4,2017,5.9237094290529E-06,0.00107774756122603,582596,5.9237094290529E-09
53023,21,PaRTPO,21,Forestry Products,1,1,2030,0.00354370217363808,5.10066108465071E-05,582728,3.54370217363808E-06
53023,21,PaRTPO,21,Transportation Equipment,1,5,2050,0.00337111075120056,0.0591677727947048,582453,3.37111075120057E-06
53023,22,PaRTPO,22,Agriculture & Seafood,3,2,2022,0,0,1267836,0
53023,22,PaRTPO,22,Food Manufacturing,3,2,2020,0,0,1267847,0
53023,22,PaRTPO,22,Industrial Manufacturing,1,5,2030,0.00213351326305016,0.0326444225713147,582750,2.13351326305016E-06
53023,22,PaRTPO,22,Transportation Equipment,1,1,2050,0.000110578968124825,0.000581267002459143,582683,1.10578968124825E-07
53023,23,PaRTPO,23,Food Manufacturing,3,1,2017,1.41929861245961E-06,3.50099764133314E-06,582775,1.41929861245961E-09
53023,24,PaRTPO,24,High-Tech Manufacturing,1,1,2050,0.000855559180281691,0.0273590014207589,582953,8.55559180281691E-07
53023,24,PaRTPO,24,High-Tech Manufacturing,1,4,2017,2.51107697496148E-06,0.00105853999841386,582958,2.51107697496148E-09
53023,24,PaRTPO,24,Industrial Manufacturing,1,5,2022,0.000644899433778547,0.049897491670737,583082,6.44899433778547E-07
53023,25,PaRTPO,25,Industrial Manufacturing,1,5,2020,0.0083107943862132,0.0149964624933361,582907,8.3107943862132E-06
53023,26,PaRTPO,26,Food Manufacturing,3,2,2017,0,0,1268056,0
53023,26,PaRTPO,26,Forestry Products,3,2,2050,0,0,1268079,0
53023,26,PaRTPO,26,High-Tech Manufacturing,3,1,2050,0.0182978284537778,0.309237190091799,583408,1.82978284537778E-05
53023,26,PaRTPO,26,Industrial Manufacturing,1,1,2050,0.158241053578564,0.584293913222025,583528,0.000158241053578564
53023,27,PaRTPO,27,Energy,3,4,2017,2.5129395114079E-08,1.05208400877611E-06,583403,2.5129395114079E-11
53023,27,PaRTPO,27,Forestry Products,1,1,2022,0.0505494951107479,0.0420223969707731,583438,5.05494951107479E-05
53023,27,PaRTPO,27,Transportation Equipment,1,4,2040,1.81463766885283E-06,0.0013297889109217,583388,1.81463766885283E-09
53023,28,PaRTPO,28,Energy,2,2,2017,0,0,1266650,0
53023,28,PaRTPO,28,Forestry Products,3,1,2020,0.000182792349066134,0.000127492653381284,583907,1.82792349066134E-07
53023,28,PaRTPO,28,Industrial Manufacturing,2,2,2020,0,0,1266663,0
53023,29,PaRTPO,29,Food Manufacturing,1,1,2017,0.00291006914997278,0.00426474902725303,583932,2.91006914997278E-06
53023,29,PaRTPO,29,High-Tech Manufacturing,1,1,2040,0.00228072625821834,0.14468594716294,583760,2.28072625821834E-06
53023,29,PaRTPO,29,Last-Mile Delivery,2,2,2030,0,0,1266701,0
53023,29,PaRTPO,29,Last-Mile Delivery,2,5,2022,0.00437988043478261,0.00910165217391304,583713,4.37988043478261E-06
53023,2,PaRTPO,02,High-Tech Manufacturing,1,4,2022,8.15946431904472E-05,0.00997733418976812,579980,8.15946431904472E-08
53023,30,PaRTPO,30,High-Tech Manufacturing,1,1,2030,0.00218750129019757,0.0817278583909282,583678,2.18750129019757E-06
53023,32,PaRTPO,32,Energy,2,2,2040,0,0,1266810,0
53023,32,PaRTPO,32,Food Manufacturing,1,5,2022,1.04616832844144E-07,1.79900492061006E-06,584049,1.04616832844144E-10
53023,33,PaRTPO,33,Forestry Products,1,2,2030,0,0,1266845,0
53023,34,PaRTPO,34,Clothing and Misc. Manufacturing,1,5,2050,0.00333360374782998,0.34402759274828,584158,3.33360374782998E-06
53023,34,PaRTPO,34,Food Manufacturing,3,4,2030,1.32414747088509E-07,8.19270862210511E-07,584248,1.32414747088509E-10
53023,35,PaRTPO,35,Forestry Products,1,1,2017,0.000331388357645579,0.000254816768219722,584537,3.31388357645579E-07
53023,35,PaRTPO,35,High-Tech Manufacturing,1,5,2040,0.00740121950676578,0.13283908612521,584565,7.40121950676578E-06
53023,36,PaRTPO,36,Food Manufacturing,3,2,2050,0,0,1266949,0
53023,36,PaRTPO,36,High-Tech Manufacturing,3,2,2017,0,0,1266968,0
53023,36,PaRTPO,36,Last-Mile Delivery,2,5,2017,0.00426034782608696,0.00885317391304348,584919,4.26034782608696E-06
53023,36,PaRTPO,36,Transportation Equipment,3,4,2017,5.455217593678E-08,2.57184486057124E-05,585063,5.455217593678E-11
53023,38,PaRTPO,38,Clothing and Misc. Manufacturing,1,5,2040,0.00328441914817993,0.087446303245566,584832,3.28441914817993E-06
53023,38,PaRTPO,38,High-Tech Manufacturing,3,1,2020,0.000684069330085869,0.00936737620633591,585142,6.84069330085868E-07
53023,38,PaRTPO,38,Last-Mile Delivery,1,1,2050,0.00573814133485225,0.0143311441765571,584836,5.73814133485225E-06
53023,39,PaRTPO,39,Clothing and Misc. Manufacturing,1,5,2040,0.0541024424913427,0.584319136674531,585565,5.41024424913427E-05
53023,39,PaRTPO,39,Forestry Products,1,1,2022,0.0498295805020231,0.0361326921914788,585593,4.98295805020231E-05
53023,40,PaRTPO,40,Energy,2,2,2030,0,0,1270137,0
53023,41,PaRTPO,41,Agriculture & Seafood,3,3,2040,0.0259319239130435,0.00574339130434783,585266,2.59319239130435E-05
53023,41,PaRTPO,41,Construction,1,1,2020,0.0663661720863463,0.00374245546181883,585513,6.63661720863463E-05
53023,42,PaRTPO,42,Clothing and Misc. Manufacturing,1,5,2022,0.318638936340448,0.586595940116497,585806,0.000318638936340448
53023,44,PaRTPO,44,Transportation Equipment,3,2,2040,0,0,1270264,0
53023,46,PaRTPO,46,Forestry Products,2,2,2030,0,0,1270341,0
53023,47,PaRTPO,47,Agriculture & Seafood,3,4,2017,1.78817111378797E-06,7.21215186824713E-06,586067,1.78817111378797E-09
53023,47,PaRTPO,47,Clothing and Misc. Manufacturing,2,4,2017,1.55426855157852E-08,1.39190726749824E-06,586325,1.55426855157852E-11
53023,47,PaRTPO,47,Industrial Manufacturing,2,2,2020,0,0,1270363,0
53023,48,PaRTPO,48,Clothing and Misc. Manufacturing,2,4,2017,1.20754710545716E-08,3.83916288151831E-06,586243,1.20754710545716E-11
53023,48,PaRTPO,48,High-Tech Manufacturing,1,5,2020,0.0209654847263459,1.5028798490359,586551,2.09654847263459E-05
53023,48,PaRTPO,48,Industrial Manufacturing,1,5,2022,0.0364900756888843,0.158577548723724,586691,3.64900756888842E-05
53023,48,PaRTPO,48,Industrial Manufacturing,3,2,2022,0,0,1270448,0
53023,48,PaRTPO,48,Last-Mile Delivery,2,5,2030,0.0143644782608696,0.0298502173913043,586583,1.43644782608696E-05
53023,49,PaRTPO,49,High-Tech Manufacturing,1,4,2017,3.31221781663694E-08,4.59704357865227E-05,586418,3.31221781663694E-11
53023,4,PaRTPO,04,Agriculture & Seafood,2,2,2040,0,0,1267224,0
53023,4,PaRTPO,04,Energy,1,1,2050,0.000604051861979404,6.27595161553352E-06,580307,6.04051861979404E-07
53023,4,PaRTPO,04,High-Tech Manufacturing,1,5,2020,0.00147462457920064,0.545198027206273,580374,1.47462457920064E-06
53023,50,PaRTPO,50,Forestry Products,3,1,2030,0.00018393755490804,0.000174480995292935,586576,1.8393755490804E-07
53023,50,PaRTPO,50,Industrial Manufacturing,1,5,2017,3.7978183709716E-05,3.12617310915034E-06,586865,3.7978183709716E-08
53023,50,PaRTPO,50,Industrial Manufacturing,3,1,2017,0.000170967135755708,0.000126948482261146,586992,1.70967135755708E-07
53023,51,PaRTPO,51,Industrial Manufacturing,3,2,2030,0,0,1270581,0
53023,53001,PaRTPO,QCRTPO,Agriculture & Seafood,1,2,2040,0,0,1268579,0
53023,53001,PaRTPO,QCRTPO,Forestry Products,1,1,2017,0.00618553491568419,0.00726419172797041,587028,6.18553491568419E-06
53023,53001,PaRTPO,QCRTPO,Transportation Equipment,1,1,2050,0.0013487672571115,0.00987630127168718,586831,1.3487672571115E-06
53023,53003,PaRTPO,PaRTPO,High-Tech Manufacturing,1,1,2017,0.000414587656193297,0.00290591755257747,587337,4.14587656193297E-07
53023,53005,PaRTPO,BFCG,Energy,1,3,2020,2.81602191635161,0.837764376772212,587736,0.00281602191635161
53023,53005,PaRTPO,BFCG,Energy,2,1,2020,0.00958197108779772,0.00552033921812486,587742,9.58197108779772E-06
53023,53005,PaRTPO,BFCG,Energy,3,1,2020,0.143856263419657,0.0785522903398911,587754,0.000143856263419657
53023,53005,PaRTPO,BFCG,Forestry Products,1,1,2017,0.904239121149713,0.0680186121595499,587820,0.000904239121149713
53023,53005,PaRTPO,BFCG,Forestry Products,2,2,2040,0,0,1269298,0
53023,53007,PaRTPO,CDTC,Energy,3,2,2017,0,0,1269396,0
53023,53007,PaRTPO,CDTC,Industrial Manufacturing,3,2,2022,0,0,1269458,0
53023,53007,PaRTPO,CDTC,Industrial Manufacturing,3,4,2030,3.11791072673665E-06,2.61703065468586E-06,588004,3.11791072673665E-09
53023,53009,PaRTPO,PRTPO,Clothing and Misc. Manufacturing,2,1,2050,2.05393599698274E-05,0.000156794597150999,588368,2.05393599698274E-08
53023,53009,PaRTPO,PRTPO,Energy,1,1,2020,0.862027745761482,0.624013913411323,588352,0.000862027745761482
53023,53011,PaRTPO,RTC,High-Tech Manufacturing,1,1,2040,0.108747722614796,0.206544959704151,588706,0.000108747722614796
53023,53013,PaRTPO,PaRTPO,Industrial Manufacturing,2,1,2022,0.000349542207419378,0.000148548271831787,588854,3.49542207419378E-07
53023,53013,PaRTPO,PaRTPO,Transportation Equipment,1,5,2020,4.24703872665378E-06,0.000230593695508591,589105,4.24703872665378E-09
53023,53015,PaRTPO,SWRTPO,Industrial Manufacturing,1,1,2050,0.15607635994098,0.11155514535393,589076,0.00015607635994098
53023,53017,PaRTPO,CDTC,Clothing and Misc. Manufacturing,2,1,2022,3.93799278922189E-06,2.95558985096864E-05,588919,3.93799278922189E-09
53023,53017,PaRTPO,CDTC,Food Manufacturing,1,1,2020,0.145835119895652,0.124490963065201,589479,0.000145835119895652
53023,53019,PaRTPO,NEWRTPO,Forestry Products,2,3,2050,3.7937381852552E-05,2.53308128544423E-06,589932,3.7937381852552E-08
53023,53019,PaRTPO,NEWRTPO,Last-Mile Delivery,3,1,2050,7.07190098749016E-05,4.44321024056245E-05,589896,7.07190098749016E-08
53023,53021,PaRTPO,BFCG,Industrial Manufacturing,2,2,2050,0,0,1268792,0
53023,53021,PaRTPO,BFCG,Last-Mile Delivery,3,2,2050,0,0,1268816,0
53023,53021,PaRTPO,BFCG,Last-Mile Delivery,3,5,2022,4.56616744190785E-08,1.81641763988961E-08,590230,4.56616744190785E-11
53023,53023,PaRTPO,PaRTPO,Clothing and Misc. Manufacturing,3,2,2050,0,0,1268858,0
53023,53023,PaRTPO,PaRTPO,Food Manufacturing,3,1,2030,0.00455808214357476,0.00160889163638809,590031,4.55808214357476E-06
53023,53023,PaRTPO,PaRTPO,Forestry Products,2,2,2030,0,0,1268904,0
53023,53023,PaRTPO,PaRTPO,Industrial Manufacturing,1,2,2022,0,0,1268921,0
53023,53023,PaRTPO,PaRTPO,Last-Mile Delivery,3,1,2050,6.65518161890037E-07,1.1639435199767E-05,590475,6.65518161890037E-10
53023,53025,PaRTPO,QCRTPO,Agriculture & Seafood,3,2,2040,0,0,1268983,0
53023,53025,PaRTPO,QCRTPO,Energy,1,1,2030,2.58191136740819,1.85656899464906,590448,0.00258191136740819
53023,53025,PaRTPO,QCRTPO,Last-Mile Delivery,1,2,2022,0,0,1269077,0
53023,53025,PaRTPO,QCRTPO,Transportation Equipment,1,1,2022,0.00396134759282999,0.0290867840176362,590761,3.96134759282999E-06
53023,53025,PaRTPO,QCRTPO,Transportation Equipment,2,1,2040,6.85672237090159E-05,0.0017576300963647,590775,6.85672237090159E-08
53023,53027,PaRTPO,SWRTPO,Agriculture & Seafood,1,2,2022,0,0,1270105,0
53023,53027,PaRTPO,SWRTPO,Clothing and Misc. Manufacturing,2,1,2030,1.08079365796256E-05,8.38573567890662E-05,590645,1.08079365796256E-08
53023,53027,PaRTPO,SWRTPO,Energy,3,2,2017,0,0,1270629,0
53023,53027,PaRTPO,SWRTPO,Food Manufacturing,3,1,2040,0.0800085430171261,0.0279560898779409,591175,8.00085430171261E-05
53023,53027,PaRTPO,SWRTPO,Forestry Products,2,1,2020,9.15719111551281E-06,9.70670264367326E-06,591102,9.15719111551281E-09
53023,53029,PaRTPO,IRTPO,High-Tech Manufacturing,1,1,2050,0.00424524888195373,0.012310116597779,590899,4.24524888195373E-06
53023,53029,PaRTPO,IRTPO,Industrial Manufacturing,1,4,2020,2.12413886766813E-10,1.79835069778038E-10,591520,2.12413886766813E-13
53023,53029,PaRTPO,IRTPO,Transportation Equipment,1,1,2017,1.92026395178554E-06,2.82560823363823E-05,591440,1.92026395178554E-09
53023,53031,PaRTPO,PRTPO,Agriculture & Seafood,3,1,2017,0.00489628111237859,0.000939091785335107,591280,4.89628111237859E-06
53023,53031,PaRTPO,PRTPO,Agriculture & Seafood,3,1,2050,0.210200161166127,0.0405987837859409,591285,0.000210200161166127
53023,53031,PaRTPO,PRTPO,Clothing and Misc. Manufacturing,2,1,2020,4.83185614582693E-06,3.68236490310916E-05,591305,4.83185614582693E-09
53023,53031,PaRTPO,PRTPO,Last-Mile Delivery,2,5,2022,0.000583539819801879,0.00121262216082912,591381,5.83539819801878E-07
53023,53033,PaRTPO,PSRC,Agriculture & Seafood,2,2,2020,0,0,1270732,0
53023,53033,PaRTPO,PSRC,Clothing and Misc. Manufacturing,2,1,2017,0.000496179368348886,0.000904263967494163,591679,4.96179368348886E-07
53023,53033,PaRTPO,PSRC,High-Tech Manufacturing,3,1,2050,0.0313737709446962,2.10874309863552,591964,3.13737709446962E-05
53023,53033,PaRTPO,PSRC,Transportation Equipment,1,1,2017,0.000455725921133289,0.00639027176963362,591641,4.55725921133289E-07
53023,53035,PaRTPO,PSRC,Construction,1,5,2017,3.59777762016179E-06,4.13577672358117E-08,592126,3.59777762016179E-09
53023,53035,PaRTPO,PSRC-PRTPO,Agriculture & Seafood,2,2,2030,0,0,1270854,0
53023,53035,PaRTPO,PSRC-PRTPO,Industrial Manufacturing,2,2,2022,0,0,1270931,0
53023,53037,PaRTPO,QCRTPO,High-Tech Manufacturing,1,5,2030,0.0167995505437084,0.362149404908906,592121,1.67995505437084E-05
53023,53039,PaRTPO,RTC,Construction,1,1,2050,0.380995422395687,0.00464872671235653,592584,0.000380995422395687
53023,53039,PaRTPO,RTC,Energy,3,3,2022,0.068639349952741,0.0250556391776938,592448,6.8639349952741E-05
53023,53039,PaRTPO,RTC,Last-Mile Delivery,1,5,2017,1.00972486296666E-05,0.00149081372804814,592490,1.00972486296666E-08
53023,53039,PaRTPO,RTC,Last-Mile Delivery,3,1,2017,1.43304301259948E-06,2.566108393174E-05,592502,1.43304301259948E-09
53023,53039,PaRTPO,RTC,Last-Mile Delivery,3,1,2050,3.99310897134023E-06,6.98366111986017E-05,592507,3.99310897134023E-09
53023,53041,PaRTPO,SWRTPO,Clothing and Misc. Manufacturing,1,5,2030,0.00026447647469675,0.0190437074976553,592714,2.6447647469675E-07
53023,53041,PaRTPO,SWRTPO,Forestry Products,1,5,2020,0.00047199798848476,0.00286331451565816,592962,4.7199798848476E-07
53023,53041,PaRTPO,SWRTPO,High-Tech Manufacturing,2,1,2050,1.71883592031161E-05,0.000219814032874174,592990,1.71883592031161E-08
53023,53041,PaRTPO,SWRTPO,Transportation Equipment,1,5,2030,1.39940893599293E-05,0.000837869966871822,592891,1.39940893599293E-08
53023,53043,PaRTPO,QCRTPO,Agriculture & Seafood,3,2,2022,0,0,1269729,0
53023,53043,PaRTPO,QCRTPO,Transportation Equipment,3,2,2022,0,0,1269849,0
53023,53045,PaRTPO,PRTPO,Agriculture & Seafood,2,1,2017,0.00107158348923867,0.000495215713711423,593384,1.07158348923867E-06
53023,53045,PaRTPO,PRTPO,Energy,1,1,2022,0.0116055395139176,0.00917371676747615,593310,1.16055395139176E-05
53023,53047,PaRTPO,OCOGRTPO,Agriculture & Seafood,2,2,2017,0,0,1269979,0
53023,53047,PaRTPO,OCOGRTPO,Food Manufacturing,2,2,2017,0,0,1270027,0
53023,53047,PaRTPO,OCOGRTPO,High-Tech Manufacturing,1,5,2040,0.0168028258612736,0.363058605576111,593801,1.68028258612736E-05
53023,53047,PaRTPO,OCOGRTPO,High-Tech Manufacturing,2,2,2022,0,0,1270059,0
53023,53047,PaRTPO,OCOGRTPO,Industrial Manufacturing,3,4,2017,4.78437996401866E-08,4.01578916538909E-08,593684,4.78437996401866E-11
53023,53047,PaRTPO,OCOGRTPO,Transportation Equipment,2,1,2050,2.31304752442128E-05,0.000598022984272389,593665,2.31304752442128E-08
53023,53049,PaRTPO,SWRTPO,Clothing and Misc. Manufacturing,1,5,2040,6.73688316589125E-05,0.00202759792271408,593772,6.73688316589125E-08
53023,53049,PaRTPO,SWRTPO,Forestry Products,2,1,2020,1.5451540053964E-06,1.63824852668323E-06,593970,1.5451540053964E-09
53023,53049,PaRTPO,SWRTPO,High-Tech Manufacturing,1,1,2020,0.00268315689356298,0.0179130167324814,593610,2.68315689356298E-06
53023,53049,PaRTPO,SWRTPO,Industrial Manufacturing,1,1,2017,0.163273332422559,0.0699564759796501,594017,0.000163273332422559
53023,53051,PaRTPO,NEWRTPO,Agriculture & Seafood,3,1,2020,0.000696936269161047,0.00038070960121443,594054,6.96936269161047E-07
53023,53051,PaRTPO,NEWRTPO,Forestry Products,2,2,2020,0,0,1271095,0
53023,53051,PaRTPO,NEWRTPO,Forestry Products,2,2,2022,0,0,1271096,0
53023,53051,PaRTPO,NEWRTPO,High-Tech Manufacturing,1,1,2017,0.000349386437052979,0.00235718586175845,594318,3.49386437052979E-07
53023,53051,PaRTPO,NEWRTPO,High-Tech Manufacturing,1,1,2022,0.0053377894424982,0.0358611579195576,594326,5.3377894424982E-06
53023,53053,PaRTPO,PSRC,Construction,1,1,2050,2.18750281227004,0.0363923889002591,594526,0.00218750281227004
53023,53053,PaRTPO,PSRC,Construction,1,5,2017,2.01360507546708E-05,2.31471254780532E-07,594527,2.01360507546708E-08
53023,53053,PaRTPO,PSRC,Construction,1,5,2022,9.88800664519236E-05,1.13667106273801E-06,594529,9.88800664519236E-08
53023,53053,PaRTPO,PSRC,Construction,1,5,2030,0.000116009943028928,1.33367260176371E-06,594530,1.16009943028928E-07
53023,53053,PaRTPO,PSRC,Energy,1,3,2040,0.33256571406052,0.971149346781814,594482,0.00033256571406052
53023,53053,PaRTPO,PSRC,Forestry Products,3,1,2020,0.0433175029106884,0.0320055938430179,594473,4.33175029106884E-05
53023,53053,PaRTPO,PSRC,Industrial Manufacturing,2,1,2020,0.267154235273745,0.117407660433034,594432,0.000267154235273745
53023,53053,PaRTPO,PSRC,Last-Mile Delivery,1,2,2022,0,0,1271216,0
53023,53053,PaRTPO,PSRC,Last-Mile Delivery,3,3,2022,0.0429378956488439,0.0116414002672732,594768,4.29378956488439E-05
53023,53055,PaRTPO,-1,Agriculture & Seafood,1,5,2040,7.52742949345365E-06,0.00016628534491274,594671,7.52742949345365E-09
53023,53055,PaRTPO,-1,Clothing and Misc. Manufacturing,3,5,2020,7.0720607046386E-06,6.85899788641016E-05,594876,7.0720607046386E-09
53023,53055,PaRTPO,-1,Industrial Manufacturing,2,1,2040,0.0044262168713689,0.00161528455214539,595081,4.4262168713689E-06
53023,53055,PaRTPO,-1,Industrial Manufacturing,3,5,2017,3.09920392325854E-05,7.3596119284173E-05,595101,3.09920392325854E-08
53023,53055,PaRTPO,-1,Last-Mile Delivery,2,5,2050,0.000348161678580633,0.000723495823299622,595019,3.48161678580633E-07
53023,53055,PaRTPO,-1,Transportation Equipment,2,1,2030,7.12289727170053E-06,0.000182834685178671,594802,7.12289727170053E-09
53023,53055,PaRTPO,-1,Transportation Equipment,3,1,2022,0.000639288549643621,0.0139089544261536,594807,6.39288549643621E-07
53023,53057,PaRTPO,SCOG,Agriculture & Seafood,3,2,2017,0,0,1271250,0
53023,53057,PaRTPO,SCOG,High-Tech Manufacturing,3,5,2017,2.47065770931136E-07,6.27736523782445E-06,595294,2.47065770931136E-10
53023,53057,PaRTPO,SCOG,Transportation Equipment,1,1,2050,0.00023720420182526,0.00236715247558909,595330,2.3720420182526E-07
53023,53059,PaRTPO,RTC,Food Manufacturing,1,1,2017,4.30185234923625E-05,2.10909637359286E-05,595442,4.30185234923625E-08
53023,53061,PaRTPO,PSRC,Agriculture & Seafood,3,5,2020,0.0160952957333527,0.0054269099822218,595630,1.60952957333527E-05
53023,53061,PaRTPO,PSRC,Construction,3,5,2017,4.83309438969312E-06,1.14121965050861E-06,595942,4.83309438969312E-09
53023,53061,PaRTPO,PSRC,Food Manufacturing,2,2,2050,0,0,1271447,0
53023,53061,PaRTPO,PSRC,Last-Mile Delivery,3,2,2050,0,0,1271507,0
53023,53063,PaRTPO,SRTC,Clothing and Misc. Manufacturing,2,2,2017,0,0,1271532,0
53023,53063,PaRTPO,SRTC,Clothing and Misc. Manufacturing,2,2,2030,0,0,1271535,0
53023,53063,PaRTPO,SRTC,Energy,3,1,2022,6.43496208002173E-05,0.000108408073083117,596118,6.43496208002173E-08
53023,53063,PaRTPO,SRTC,Last-Mile Delivery,2,5,2040,0.00948483780842196,0.0197099164063603,596027,9.48483780842196E-06
53023,53065,PaRTPO,NEWRTPO,Industrial Manufacturing,1,5,2040,0.00118969439667234,0.00179578406789293,596799,1.18969439667234E-06
53023,53067,PaRTPO,TRPC,Agriculture & Seafood,1,5,2030,0.0185334904069279,0.0039992337755663,596774,1.85334904069279E-05
53023,53067,PaRTPO,TRPC,Agriculture & Seafood,2,1,2017,0.00294685459540633,0.00136184321270641,596780,2.94685459540633E-06
53023,53067,PaRTPO,TRPC,Clothing and Misc. Manufacturing,1,5,2040,0.000951915551123732,0.0680308959290562,596536,9.51915551123732E-07
53023,53067,PaRTPO,TRPC,Transportation Equipment,2,1,2020,3.45481282728016E-05,0.000899478191047066,597095,3.45481282728016E-08
53023,53069,PaRTPO,SWRTPO,Agriculture & Seafood,2,1,2020,0,0,597068,0
53023,53069,PaRTPO,SWRTPO,Clothing and Misc. Manufacturing,2,3,2017,1.52704395085066E-05,1.85146502835539E-05,596894,1.52704395085066E-08
53023,53069,PaRTPO,SWRTPO,High-Tech Manufacturing,1,5,2022,0.00260875630068633,0.059386807975838,597563,2.60875630068633E-06
53023,53069,PaRTPO,SWRTPO,High-Tech Manufacturing,2,3,2030,3.90879017013233E-06,7.36439035916824E-05,597576,3.90879017013233E-09
53023,53069,PaRTPO,SWRTPO,Industrial Manufacturing,3,1,2050,9.68937711480998E-05,0.000443693724918688,597499,9.68937711480998E-08
53023,53071,PaRTPO,WWVSUBRTPO,Agriculture & Seafood,1,5,2050,0.000131949163239285,0.00291484217940588,597462,1.31949163239285E-07
53023,53071,PaRTPO,WWVSUBRTPO,Energy,2,2,2017,0,0,1272449,0
53023,53071,PaRTPO,WWVSUBRTPO,Energy,2,3,2030,0.00919952918241966,0.00300765122873346,597204,9.19952918241966E-06
53023,53071,PaRTPO,WWVSUBRTPO,Food Manufacturing,2,2,2017,0,0,1272467,0
