,dms_orig,dms_dest,sctg2,dms_mode,Year,tons,economic_growth
321,53-Washington,53-Washington,41-Waste/scrap,1-Truck,2019,9915.5027,Base
322,53-Washington,53-Washington,41-Waste/scrap,2-Rail,2019,1516.2334,Base
323,53-Washington,53-Washington,41-Waste/scrap,5-Multiple modes & mail,2019,10.0287,Base
324,53-Washington,53-Washington,43-Mixed freight,1-Truck,2019,8286.231,Base
325,53-Washington,53-Washington,43-Mixed freight,2-Rail,2019,0.1363,Base
326,53-Washington,53-Washington,43-Mixed freight,5-Multiple modes & mail,2019,5.3482,Base
327,53-Washington,53-Washington,01-Live animals/fish,1-Truck,2020,295.602,Base
328,53-Washington,53-Washington,02-Cereal grains,1-Truck,2020,17806.223,Base
329,53-Washington,53-Washington,02-Cereal grains,2-Rail,2020,3201.3646,Base
330,53-Washington,53-Washington,02-Cereal grains,3-Water,2020,1557.2946,Base
331,53-Washington,53-Washington,02-Cereal grains,5-Multiple modes & mail,2020,0.6859,Base
332,53-Washington,53-Washington,03-Other ag prods.,1-Truck,2020,12306.8581,Base
333,53-Washington,53-Washington,03-Other ag prods.,3-Water,2020,5.6227,Base
334,53-Washington,53-Washington,03-Other ag prods.,5-Multiple modes & mail,2020,1.4828,Base
335,53-Washington,53-Washington,04-Animal feed,1-Truck,2020,3219.7092,Base
336,53-Washington,53-Washington,04-Animal feed,2-Rail,2020,678.5937,Base
337,53-Washington,53-Washington,04-Animal feed,5-Multiple modes & mail,2020,36.1686,Base
338,53-Washington,53-Washington,05-Meat/seafood,1-Truck,2020,787.5764,Base
339,53-Washington,53-Washington,05-Meat/seafood,5-Multiple modes & mail,2020,97.1639,Base
340,53-Washington,53-Washington,06-Milled grain prods.,1-Truck,2020,1941.4115,Base
341,53-Washington,53-Washington,06-Milled grain prods.,5-Multiple modes & mail,2020,5.9439,Base
342,53-Washington,53-Washington,07-Other foodstuffs,1-Truck,2020,8552.1668,Base
343,53-Washington,53-Washington,07-Other foodstuffs,2-Rail,2020,1.0694,Base
344,53-Washington,53-Washington,07-Other foodstuffs,5-Multiple modes & mail,2020,60.7815,Base
345,53-Washington,53-Washington,08-Alcoholic beverages,1-Truck,2020,2720.1016,Base
346,53-Washington,53-Washington,08-Alcoholic beverages,2-Rail,2020,43.9939,Base
347,53-Washington,53-Washington,08-Alcoholic beverages,5-Multiple modes & mail,2020,7.6877,Base
348,53-Washington,53-Washington,09-Tobacco prods.,1-Truck,2020,3.1045,Base
349,53-Washington,53-Washington,10-Building stone,1-Truck,2020,96.4414,Base
350,53-Washington,53-Washington,11-Natural sands,1-Truck,2020,10500.5413,Base
351,53-Washington,53-Washington,11-Natural sands,2-Rail,2020,1438.282,Base
352,53-Washington,53-Washington,11-Natural sands,5-Multiple modes & mail,2020,96.6211,Base
353,53-Washington,53-Washington,12-Gravel,1-Truck,2020,45238.5319,Base
354,53-Washington,53-Washington,12-Gravel,2-Rail,2020,3231.9573,Base
355,53-Washington,53-Washington,12-Gravel,3-Water,2020,1.27,Base
356,53-Washington,53-Washington,12-Gravel,5-Multiple modes & mail,2020,31.6518,Base
357,53-Washington,53-Washington,13-Nonmetallic minerals,1-Truck,2020,2450.3524,Base
358,53-Washington,53-Washington,13-Nonmetallic minerals,5-Multiple modes & mail,2020,0.0272,Base
359,53-Washington,53-Washington,14-Metallic ores,1-Truck,2020,0.031,Base
360,53-Washington,53-Washington,17-Gasoline,1-Truck,2020,10175.565,Base
361,53-Washington,53-Washington,17-Gasoline,2-Rail,2020,0.1157,Base
362,53-Washington,53-Washington,17-Gasoline,3-Water,2020,2578.5491,Base
363,53-Washington,53-Washington,17-Gasoline,5-Multiple modes & mail,2020,17.1128,Base
364,53-Washington,53-Washington,17-Gasoline,6-Pipeline,2020,11282.9548,Base
365,53-Washington,53-Washington,18-Fuel oils,1-Truck,2020,6548.3519,Base
366,53-Washington,53-Washington,18-Fuel oils,2-Rail,2020,683.9391,Base
367,53-Washington,53-Washington,18-Fuel oils,3-Water,2020,8146.8235,Base
368,53-Washington,53-Washington,18-Fuel oils,5-Multiple modes & mail,2020,137.0742,Base
369,53-Washington,53-Washington,18-Fuel oils,6-Pipeline,2020,2445.161,Base
370,53-Washington,53-Washington,19-Natural gas and other fossil products,1-Truck,2020,5161.4579,Base
371,53-Washington,53-Washington,19-Natural gas and other fossil products,2-Rail,2020,66.0841,Base
372,53-Washington,53-Washington,19-Natural gas and other fossil products,3-Water,2020,1321.5211,Base
373,53-Washington,53-Washington,19-Natural gas and other fossil products,5-Multiple modes & mail,2020,95.4825,Base
374,53-Washington,53-Washington,19-Natural gas and other fossil products,6-Pipeline,2020,17603.4381,Base
375,53-Washington,53-Washington,20-Basic chemicals,1-Truck,2020,1616.9687,Base
376,53-Washington,53-Washington,20-Basic chemicals,2-Rail,2020,12.4703,Base
377,53-Washington,53-Washington,20-Basic chemicals,5-Multiple modes & mail,2020,15.5728,Base
378,53-Washington,53-Washington,20-Basic chemicals,6-Pipeline,2020,340.7436,Base
379,53-Washington,53-Washington,21-Pharmaceuticals,1-Truck,2020,94.129,Base
380,53-Washington,53-Washington,21-Pharmaceuticals,5-Multiple modes & mail,2020,61.0418,Base
381,53-Washington,53-Washington,22-Fertilizers,1-Truck,2020,3599.9007,Base
382,53-Washington,53-Washington,22-Fertilizers,2-Rail,2020,0.0141,Base
383,53-Washington,53-Washington,22-Fertilizers,5-Multiple modes & mail,2020,0.0129,Base
384,53-Washington,53-Washington,23-Chemical prods.,1-Truck,2020,494.9447,Base
385,53-Washington,53-Washington,23-Chemical prods.,5-Multiple modes & mail,2020,7.7273,Base
386,53-Washington,53-Washington,24-Plastics/rubber,1-Truck,2020,1303.9838,Base
387,53-Washington,53-Washington,24-Plastics/rubber,2-Rail,2020,0.1244,Base
388,53-Washington,53-Washington,24-Plastics/rubber,5-Multiple modes & mail,2020,7.5598,Base
389,53-Washington,53-Washington,25-Logs,1-Truck,2020,42893.3459,Base
390,53-Washington,53-Washington,26-Wood prods.,1-Truck,2020,10598.1496,Base
391,53-Washington,53-Washington,26-Wood prods.,2-Rail,2020,193.1012,Base
392,53-Washington,53-Washington,26-Wood prods.,3-Water,2020,0.7882,Base
393,53-Washington,53-Washington,26-Wood prods.,5-Multiple modes & mail,2020,190.9574,Base
394,53-Washington,53-Washington,27-Newsprint/paper,1-Truck,2020,957.8272,Base
395,53-Washington,53-Washington,27-Newsprint/paper,2-Rail,2020,12.1512,Base
396,53-Washington,53-Washington,27-Newsprint/paper,5-Multiple modes & mail,2020,263.0285,Base
397,53-Washington,53-Washington,28-Paper articles,1-Truck,2020,1348.808,Base
398,53-Washington,53-Washington,28-Paper articles,5-Multiple modes & mail,2020,46.2504,Base
399,53-Washington,53-Washington,29-Printed prods.,1-Truck,2020,131.7175,Base
400,53-Washington,53-Washington,29-Printed prods.,5-Multiple modes & mail,2020,1.3682,Base
401,53-Washington,53-Washington,30-Textiles/leather,1-Truck,2020,197.6071,Base
402,53-Washington,53-Washington,30-Textiles/leather,5-Multiple modes & mail,2020,5.2476,Base
403,53-Washington,53-Washington,31-Nonmetal min. prods.,1-Truck,2020,18334.8969,Base
404,53-Washington,53-Washington,31-Nonmetal min. prods.,2-Rail,2020,64.5491,Base
405,53-Washington,53-Washington,31-Nonmetal min. prods.,3-Water,2020,66.5983,Base
406,53-Washington,53-Washington,31-Nonmetal min. prods.,5-Multiple modes & mail,2020,48.3253,Base
407,53-Washington,53-Washington,32-Base metals,1-Truck,2020,1575.8766,Base
408,53-Washington,53-Washington,32-Base metals,2-Rail,2020,66.5372,Base
409,53-Washington,53-Washington,32-Base metals,5-Multiple modes & mail,2020,24.0869,Base
410,53-Washington,53-Washington,33-Articles-base metal,1-Truck,2020,973.8391,Base
411,53-Washington,53-Washington,33-Articles-base metal,2-Rail,2020,0.934,Base
412,53-Washington,53-Washington,33-Articles-base metal,4-Air (include truck-air),2020,0.0002,Base
413,53-Washington,53-Washington,33-Articles-base metal,5-Multiple modes & mail,2020,7.6218,Base
414,53-Washington,53-Washington,34-Machinery,1-Truck,2020,435.9314,Base
415,53-Washington,53-Washington,34-Machinery,2-Rail,2020,0.1862,Base
416,53-Washington,53-Washington,34-Machinery,5-Multiple modes & mail,2020,7.0396,Base
417,53-Washington,53-Washington,35-Electronics,1-Truck,2020,683.2658,Base
418,53-Washington,53-Washington,35-Electronics,5-Multiple modes & mail,2020,25.8991,Base
419,53-Washington,53-Washington,36-Motorized vehicles,1-Truck,2020,296.4269,Base
420,53-Washington,53-Washington,36-Motorized vehicles,5-Multiple modes & mail,2020,19.2919,Base
421,53-Washington,53-Washington,37-Transport equip.,1-Truck,2020,24.0164,Base
422,53-Washington,53-Washington,37-Transport equip.,5-Multiple modes & mail,2020,0.2841,Base
423,53-Washington,53-Washington,38-Precision instruments,1-Truck,2020,161.3279,Base
424,53-Washington,53-Washington,38-Precision instruments,5-Multiple modes & mail,2020,59.6704,Base
425,53-Washington,53-Washington,39-Furniture,1-Truck,2020,707.6353,Base
426,53-Washington,53-Washington,39-Furniture,5-Multiple modes & mail,2020,0.6918,Base
427,53-Washington,53-Washington,40-Misc. mfg. prods.,1-Truck,2020,1706.9427,Base
428,53-Washington,53-Washington,40-Misc. mfg. prods.,2-Rail,2020,0.0496,Base
429,53-Washington,53-Washington,40-Misc. mfg. prods.,5-Multiple modes & mail,2020,179.3596,Base
430,53-Washington,53-Washington,41-Waste/scrap,1-Truck,2020,10017.2344,Base
431,53-Washington,53-Washington,41-Waste/scrap,2-Rail,2020,1531.8002,Base
432,53-Washington,53-Washington,41-Waste/scrap,5-Multiple modes & mail,2020,10.1326,Base
433,53-Washington,53-Washington,43-Mixed freight,1-Truck,2020,8223.5545,Base
434,53-Washington,53-Washington,43-Mixed freight,2-Rail,2020,0.1352,Base
435,53-Washington,53-Washington,43-Mixed freight,5-Multiple modes & mail,2020,5.3077,Base
436,53-Washington,53-Washington,01-Live animals/fish,1-Truck,2021,306.9355,Base
437,53-Washington,53-Washington,02-Cereal grains,1-Truck,2021,10251.618,Base
438,53-Washington,53-Washington,02-Cereal grains,2-Rail,2021,1843.1291,Base
439,53-Washington,53-Washington,02-Cereal grains,3-Water,2021,896.5848,Base
440,53-Washington,53-Washington,02-Cereal grains,5-Multiple modes & mail,2021,0.3949,Base
441,53-Washington,53-Washington,03-Other ag prods.,1-Truck,2021,11936.7932,Base
442,53-Washington,53-Washington,03-Other ag prods.,3-Water,2021,5.4536,Base
443,53-Washington,53-Washington,03-Other ag prods.,5-Multiple modes & mail,2021,1.4382,Base
444,53-Washington,53-Washington,04-Animal feed,1-Truck,2021,3122.5222,Base
445,53-Washington,53-Washington,04-Animal feed,2-Rail,2021,658.1103,Base
446,53-Washington,53-Washington,04-Animal feed,5-Multiple modes & mail,2021,35.0768,Base
447,53-Washington,53-Washington,05-Meat/seafood,1-Truck,2021,801.8103,Base
448,53-Washington,53-Washington,05-Meat/seafood,5-Multiple modes & mail,2021,98.92,Base
449,53-Washington,53-Washington,06-Milled grain prods.,1-Truck,2021,1956.5704,Base
450,53-Washington,53-Washington,06-Milled grain prods.,5-Multiple modes & mail,2021,5.9903,Base
451,53-Washington,53-Washington,07-Other foodstuffs,1-Truck,2021,8608.0052,Base
452,53-Washington,53-Washington,07-Other foodstuffs,2-Rail,2021,1.0764,Base
453,53-Washington,53-Washington,07-Other foodstuffs,5-Multiple modes & mail,2021,61.1784,Base
454,53-Washington,53-Washington,08-Alcoholic beverages,1-Truck,2021,2763.4194,Base
455,53-Washington,53-Washington,08-Alcoholic beverages,2-Rail,2021,44.6945,Base
456,53-Washington,53-Washington,08-Alcoholic beverages,5-Multiple modes & mail,2021,7.8102,Base
457,53-Washington,53-Washington,09-Tobacco prods.,1-Truck,2021,2.9536,Base
458,53-Washington,53-Washington,10-Building stone,1-Truck,2021,94.3894,Base
459,53-Washington,53-Washington,11-Natural sands,1-Truck,2021,9844.1501,Base
460,53-Washington,53-Washington,11-Natural sands,2-Rail,2021,1348.3747,Base
461,53-Washington,53-Washington,11-Natural sands,5-Multiple modes & mail,2021,90.5813,Base
462,53-Washington,53-Washington,12-Gravel,1-Truck,2021,44383.5919,Base
463,53-Washington,53-Washington,12-Gravel,2-Rail,2021,3170.8781,Base
464,53-Washington,53-Washington,12-Gravel,3-Water,2021,1.246,Base
465,53-Washington,53-Washington,12-Gravel,5-Multiple modes & mail,2021,31.0537,Base
466,53-Washington,53-Washington,13-Nonmetallic minerals,1-Truck,2021,2561.2521,Base
467,53-Washington,53-Washington,13-Nonmetallic minerals,5-Multiple modes & mail,2021,0.0284,Base
468,53-Washington,53-Washington,14-Metallic ores,1-Truck,2021,0.0354,Base
469,53-Washington,53-Washington,17-Gasoline,1-Truck,2021,11413.4116,Base
470,53-Washington,53-Washington,17-Gasoline,2-Rail,2021,0.1298,Base
471,53-Washington,53-Washington,17-Gasoline,3-Water,2021,2892.2268,Base
472,53-Washington,53-Washington,17-Gasoline,5-Multiple modes & mail,2021,19.1946,Base
473,53-Washington,53-Washington,17-Gasoline,6-Pipeline,2021,12655.5142,Base
474,53-Washington,53-Washington,18-Fuel oils,1-Truck,2021,6429.579,Base
475,53-Washington,53-Washington,18-Fuel oils,2-Rail,2021,671.5339,Base
476,53-Washington,53-Washington,18-Fuel oils,3-Water,2021,7999.0578,Base
477,53-Washington,53-Washington,18-Fuel oils,5-Multiple modes & mail,2021,134.588,Base
478,53-Washington,53-Washington,18-Fuel oils,6-Pipeline,2021,2400.811,Base
479,53-Washington,53-Washington,19-Natural gas and other fossil products,1-Truck,2021,5535.0256,Base
480,53-Washington,53-Washington,19-Natural gas and other fossil products,2-Rail,2021,70.3863,Base
481,53-Washington,53-Washington,19-Natural gas and other fossil products,3-Water,2021,1407.5547,Base
482,53-Washington,53-Washington,19-Natural gas and other fossil products,5-Multiple modes & mail,2021,101.6986,Base
483,53-Washington,53-Washington,19-Natural gas and other fossil products,6-Pipeline,2021,20063.3074,Base
484,53-Washington,53-Washington,20-Basic chemicals,1-Truck,2021,1720.1163,Base
485,53-Washington,53-Washington,20-Basic chemicals,2-Rail,2021,13.2657,Base
486,53-Washington,53-Washington,20-Basic chemicals,5-Multiple modes & mail,2021,16.5662,Base
487,53-Washington,53-Washington,20-Basic chemicals,6-Pipeline,2021,362.4798,Base
488,53-Washington,53-Washington,21-Pharmaceuticals,1-Truck,2021,99.2058,Base
489,53-Washington,53-Washington,21-Pharmaceuticals,5-Multiple modes & mail,2021,64.334,Base
490,53-Washington,53-Washington,22-Fertilizers,1-Truck,2021,3887.4842,Base
491,53-Washington,53-Washington,22-Fertilizers,2-Rail,2021,0.0152,Base
492,53-Washington,53-Washington,22-Fertilizers,5-Multiple modes & mail,2021,0.0139,Base
493,53-Washington,53-Washington,23-Chemical prods.,1-Truck,2021,517.0397,Base
494,53-Washington,53-Washington,23-Chemical prods.,5-Multiple modes & mail,2021,8.0722,Base
495,53-Washington,53-Washington,24-Plastics/rubber,1-Truck,2021,1146.1298,Base
496,53-Washington,53-Washington,24-Plastics/rubber,2-Rail,2021,0.1094,Base
497,53-Washington,53-Washington,24-Plastics/rubber,5-Multiple modes & mail,2021,6.6446,Base
498,53-Washington,53-Washington,25-Logs,1-Truck,2021,36203.335,Base
499,53-Washington,53-Washington,26-Wood prods.,1-Truck,2021,10531.0695,Base
500,53-Washington,53-Washington,26-Wood prods.,2-Rail,2021,191.879,Base
501,53-Washington,53-Washington,26-Wood prods.,3-Water,2021,0.7832,Base
502,53-Washington,53-Washington,26-Wood prods.,5-Multiple modes & mail,2021,189.7487,Base
503,53-Washington,53-Washington,27-Newsprint/paper,1-Truck,2021,937.5576,Base
504,53-Washington,53-Washington,27-Newsprint/paper,2-Rail,2021,11.894,Base
505,53-Washington,53-Washington,27-Newsprint/paper,5-Multiple modes & mail,2021,257.4623,Base
506,53-Washington,53-Washington,28-Paper articles,1-Truck,2021,1397.1008,Base
507,53-Washington,53-Washington,28-Paper articles,5-Multiple modes & mail,2021,47.9063,Base
508,53-Washington,53-Washington,29-Printed prods.,1-Truck,2021,129.7164,Base
509,53-Washington,53-Washington,29-Printed prods.,5-Multiple modes & mail,2021,1.3474,Base
510,53-Washington,53-Washington,30-Textiles/leather,1-Truck,2021,198.9442,Base
511,53-Washington,53-Washington,30-Textiles/leather,5-Multiple modes & mail,2021,5.2831,Base
512,53-Washington,53-Washington,31-Nonmetal min. prods.,1-Truck,2021,18234.2316,Base
513,53-Washington,53-Washington,31-Nonmetal min. prods.,2-Rail,2021,64.1947,Base
514,53-Washington,53-Washington,31-Nonmetal min. prods.,3-Water,2021,66.2327,Base
515,53-Washington,53-Washington,31-Nonmetal min. prods.,5-Multiple modes & mail,2021,48.0599,Base
516,53-Washington,53-Washington,32-Base metals,1-Truck,2021,1048.6569,Base
517,53-Washington,53-Washington,32-Base metals,2-Rail,2021,44.2768,Base
518,53-Washington,53-Washington,32-Base metals,5-Multiple modes & mail,2021,16.0284,Base
519,53-Washington,53-Washington,33-Articles-base metal,1-Truck,2021,940.4476,Base
520,53-Washington,53-Washington,33-Articles-base metal,2-Rail,2021,0.902,Base
521,53-Washington,53-Washington,33-Articles-base metal,4-Air (include truck-air),2021,0.0001,Base
522,53-Washington,53-Washington,33-Articles-base metal,5-Multiple modes & mail,2021,7.3604,Base
523,53-Washington,53-Washington,34-Machinery,1-Truck,2021,479.5401,Base
524,53-Washington,53-Washington,34-Machinery,2-Rail,2021,0.2048,Base
525,53-Washington,53-Washington,34-Machinery,5-Multiple modes & mail,2021,7.7439,Base
526,53-Washington,53-Washington,35-Electronics,1-Truck,2021,720.873,Base
527,53-Washington,53-Washington,35-Electronics,5-Multiple modes & mail,2021,27.3246,Base
528,53-Washington,53-Washington,36-Motorized vehicles,1-Truck,2021,311.3921,Base
529,53-Washington,53-Washington,36-Motorized vehicles,5-Multiple modes & mail,2021,20.2658,Base
530,53-Washington,53-Washington,37-Transport equip.,1-Truck,2021,27.3095,Base
531,53-Washington,53-Washington,37-Transport equip.,5-Multiple modes & mail,2021,0.323,Base
532,53-Washington,53-Washington,38-Precision instruments,1-Truck,2021,166.4084,Base
533,53-Washington,53-Washington,38-Precision instruments,5-Multiple modes & mail,2021,61.5495,Base
534,53-Washington,53-Washington,39-Furniture,1-Truck,2021,668.7333,Base
535,53-Washington,53-Washington,39-Furniture,5-Multiple modes & mail,2021,0.6538,Base
536,53-Washington,53-Washington,40-Misc. mfg. prods.,1-Truck,2021,1716.2656,Base
537,53-Washington,53-Washington,40-Misc. mfg. prods.,2-Rail,2021,0.0499,Base
538,53-Washington,53-Washington,40-Misc. mfg. prods.,5-Multiple modes & mail,2021,180.3392,Base
539,53-Washington,53-Washington,41-Waste/scrap,1-Truck,2021,10083.1204,Base
540,53-Washington,53-Washington,41-Waste/scrap,2-Rail,2021,1534.8418,Base
541,53-Washington,53-Washington,41-Waste/scrap,5-Multiple modes & mail,2021,10.1354,Base
542,53-Washington,53-Washington,43-Mixed freight,1-Truck,2021,8231.1565,Base
543,53-Washington,53-Washington,43-Mixed freight,2-Rail,2021,0.1354,Base
544,53-Washington,53-Washington,43-Mixed freight,5-Multiple modes & mail,2021,5.3126,Base
545,53-Washington,53-Washington,01-Live animals/fish,1-Truck,2022,295.6721,Base
546,53-Washington,53-Washington,02-Cereal grains,1-Truck,2022,15461.5719,Base
